frame_0based,displayed_decision_1based,executed_action,p_end_approx,p_end_chroma_endpoint_approx,end_legacy_width_px,end_chroma_endpoint_px,action_thresholds_agree,move_ahead_approx,rotate_right_approx,rotate_left_approx,move_back_approx,done_approx,sub_done_approx,rotate_left_small_approx,rotate_right_small_approx
239,240,m,0.0,0.0,0,0,True,0.41818181818181815,0.05454545454545454,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
240,241,l,0.0,0.0,0,0,True,0.7818181818181819,0.05454545454545454,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
241,242,m,0.0,0.0,0,0,True,0.5636363636363636,0.05454545454545454,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
242,243,m,0.0,0.0,0,0,True,0.7818181818181819,0.09090909090909091,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
243,244,m,0.0,0.0,0,0,True,0.7454545454545455,0.12727272727272726,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
244,245,m,0.0,0.0,0,0,True,0.4909090909090909,0.3090909090909091,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
245,246,m,0.0,0.0,0,0,True,0.12727272727272726,0.34545454545454546,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
246,247,l,0.0,0.0,0,0,True,0.05454545454545454,0.2,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
247,248,l,0.0,0.0,0,0,True,0.12727272727272726,0.09090909090909091,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
248,249,l,0.0,0.0,0,0,True,0.16363636363636364,0.12727272727272726,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
249,250,l,0.0,0.0,0,0,True,0.41818181818181815,0.2,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
250,251,m,0.0,0.0,0,0,True,0.23636363636363636,0.2,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
251,252,m,0.0,0.0,0,0,True,0.6363636363636364,0.23636363636363636,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
252,253,r,0.0,0.0,0,0,True,0.6,0.23636363636363636,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
253,254,r,0.0,0.0,0,0,True,0.34545454545454546,0.6,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
254,255,m,0.0,0.0,0,0,True,0.5272727272727272,0.2727272727272727,0.2,0.0,0.0,0.0,0.0,0.0
255,256,m,0.0,0.0,0,0,True,0.6727272727272727,0.09090909090909091,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
256,257,m,0.0,0.0,0,0,True,0.5636363636363636,0.09090909090909091,0.3090909090909091,0.0,0.0,0.0,0.0,0.0
257,258,m,0.0,0.0,0,0,True,0.8181818181818182,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
258,259,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,260,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,261,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,262,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,263,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,264,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
264,265,m,0.0,0.0,0,0,True,0.8545454545454545,0.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
265,266,m,0.0,0.0,0,0,True,0.6,0.0,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
266,267,l,0.0,0.0,0,0,True,0.3090909090909091,0.0,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
267,268,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
268,269,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
269,270,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
270,271,l,0.0,0.0,0,0,True,0.45454545454545453,0.12727272727272726,0.41818181818181815,0.0,0.0,0.0,0.0,0.0
271,272,l,0.0,0.0,0,0,True,0.16363636363636364,0.16363636363636364,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
272,273,l,0.0,0.0,0,0,True,0.16363636363636364,0.05454545454545454,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
273,274,m,0.0,0.0,0,0,True,0.6727272727272727,0.12727272727272726,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
274,275,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,276,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,277,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,278,m,0.0,0.0,0,0,True,0.8909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,279,m,0.0,0.0,0,0,True,0.6,0.2727272727272727,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
279,280,l,0.0,0.0,0,0,True,0.4909090909090909,0.2,0.3090909090909091,0.0,0.0,0.0,0.0,0.0
280,281,l,0.0,0.0,0,0,True,0.10909090909090909,0.23636363636363636,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
281,282,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
282,283,m,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
283,284,l,0.0,0.0,0,0,True,0.09090909090909091,0.23636363636363636,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
284,285,l,0.0,0.0,0,0,True,0.0,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
285,286,l,0.0,0.0,0,0,True,0.2,0.0,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
286,287,m,0.0,0.0,0,0,True,0.7090909090909091,0.12727272727272726,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
287,288,l,0.0,0.0,0,0,True,0.7454545454545455,0.05454545454545454,0.2,0.0,0.0,0.0,0.0,0.0
288,289,l,0.0,0.0,0,0,True,0.38181818181818183,0.16363636363636364,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
289,290,r,0.0,0.0,0,0,True,0.2727272727272727,0.2,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
290,291,m,0.0,0.0,0,0,True,0.4909090909090909,0.23636363636363636,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
291,292,m,0.0,0.0,0,0,True,0.6,0.12727272727272726,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
292,293,m,0.0,0.0,0,0,True,0.7090909090909091,0.12727272727272726,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
293,294,m,0.0,0.0,0,0,True,0.6363636363636364,0.2,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
294,295,m,0.0,0.0,0,0,True,0.45454545454545453,0.12727272727272726,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
295,296,m,0.0,0.0,0,0,True,0.23636363636363636,0.05454545454545454,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
296,297,l,0.0,0.0,0,0,True,0.12727272727272726,0.0,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
297,298,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
298,299,l,0.0,0.0,0,0,True,0.16363636363636364,0.16363636363636364,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
299,300,l,0.0,0.0,0,0,True,0.16363636363636364,0.09090909090909091,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
300,301,l,0.0,0.0,0,0,True,0.12727272727272726,0.05454545454545454,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
301,302,m,0.0,0.0,0,0,True,0.6,0.05454545454545454,0.3090909090909091,0.0,0.0,0.0,0.0,0.0
302,303,m,0.0,0.0,0,0,True,0.8909090909090909,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
303,304,m,0.0,0.0,0,0,True,0.8909090909090909,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
304,305,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,306,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,307,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
307,308,m,0.0,0.0,0,0,True,0.8181818181818182,0.05454545454545454,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
308,309,m,0.0,0.0,0,0,True,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
309,310,r,0.0,0.0,0,0,True,0.4909090909090909,0.2909090909090909,0.2,0.0,0.0,0.0,0.0,0.0
310,311,l,0.0,0.0,0,0,True,0.41818181818181815,0.2727272727272727,0.3090909090909091,0.0,0.0,0.0,0.0,0.0
311,312,l,0.0,0.0,0,0,True,0.3090909090909091,0.21818181818181817,0.45454545454545453,0.0,0.0,0.0,0.0,0.0
312,313,l,0.0,0.0,0,0,True,0.12727272727272726,0.23636363636363636,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
313,314,l,0.0,0.0,0,0,True,0.05454545454545454,0.05454545454545454,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
314,315,l,0.0,0.0,0,0,True,0.16363636363636364,0.12727272727272726,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
315,316,l,0.0,0.0,0,0,True,0.23636363636363636,0.09090909090909091,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
316,317,l,0.0,0.0,0,0,True,0.3090909090909091,0.05454545454545454,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
317,318,m,0.0,0.0,0,0,True,0.6727272727272727,0.12727272727272726,0.2,0.0,0.0,0.0,0.0,0.0
318,319,m,0.0,0.0,0,0,True,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
319,320,m,0.0,0.0,0,0,True,0.7818181818181819,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
320,321,l,0.0,0.0,0,0,True,0.6727272727272727,0.12727272727272726,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
321,322,r,0.0,0.0,0,0,True,0.2727272727272727,0.34545454545454546,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
322,323,r,0.0,0.0,0,0,True,0.34545454545454546,0.41818181818181815,0.2,0.0,0.0,0.0,0.0,0.0
323,324,m,0.0,0.0,0,0,True,0.45454545454545453,0.2727272727272727,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
324,325,l,0.0,0.0,0,0,True,0.38181818181818183,0.09090909090909091,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
325,326,m,0.0,0.0,0,0,True,0.41818181818181815,0.16363636363636364,0.41818181818181815,0.0,0.0,0.0,0.0,0.0
326,327,m,0.0,0.0,0,0,True,0.5272727272727272,0.12727272727272726,0.34545454545454546,0.0,0.0,0.0,0.0,0.0
327,328,m,0.0,0.0,0,0,True,0.4909090909090909,0.09090909090909091,0.41818181818181815,0.0,0.0,0.0,0.0,0.0
328,329,l,0.0,0.0,0,0,True,0.3090909090909091,0.05454545454545454,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
329,330,l,0.0,0.0,0,0,True,0.12727272727272726,0.12727272727272726,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
330,331,r,0.0,0.0,0,0,True,0.16363636363636364,0.12727272727272726,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
331,332,r,0.0,0.0,0,0,True,0.38181818181818183,0.34545454545454546,0.2,0.05454545454545454,0.0,0.0,0.0,0.0
332,333,r,0.0,0.0,0,0,True,0.23636363636363636,0.34545454545454546,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
333,334,r,0.0,0.0,0,0,True,0.23636363636363636,0.5272727272727272,0.2,0.0,0.0,0.0,0.0,0.0
334,335,r,0.0,0.0,0,0,True,0.23636363636363636,0.4909090909090909,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
335,336,m,0.0,0.0,0,0,True,0.09090909090909091,0.8545454545454545,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
336,337,r,0.0,0.0,0,0,True,0.23636363636363636,0.6,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
337,338,l,0.0,0.0,0,0,True,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0,0.0
338,339,r,0.0,0.0,0,0,True,0.12727272727272726,0.4909090909090909,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
339,340,b,0.0,0.0,0,0,True,0.09090909090909091,0.8545454545454545,0.0,0.0,0.0,0.0,0.0,0.0
340,341,l,0.0,0.0,0,0,True,0.0,0.2727272727272727,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
341,342,m,0.0,0.0,0,0,True,0.2,0.23636363636363636,0.5636363636363636,0.0,0.0,0.0,0.0,0.0
342,343,l,0.0,0.0,0,0,True,0.2,0.41818181818181815,0.38181818181818183,0.0,0.0,0.0,0.0,0.0
343,344,l,0.0,0.0,0,0,True,0.05454545454545454,0.12727272727272726,0.8545454545454545,0.0,0.0,0.0,0.0,0.0
344,345,l,0.0,0.0,0,0,True,0.05454545454545454,0.05454545454545454,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
345,346,l,0.0,0.0,0,0,True,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
346,347,l,0.0,0.0,0,0,True,0.16363636363636364,0.12727272727272726,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
347,348,m,0.0,0.0,0,0,True,0.12727272727272726,0.09090909090909091,0.7818181818181819,0.0,0.0,0.0,0.0,0.0
348,349,r,0.0,0.0,0,0,True,0.3090909090909091,0.05454545454545454,0.6363636363636364,0.0,0.0,0.0,0.0,0.0
349,350,b,0.0,0.0,0,0,True,0.34545454545454546,0.3090909090909091,0.2727272727272727,0.05454545454545454,0.0,0.0,0.0,0.0
350,351,l,0.0,0.0,0,0,True,0.0,0.09090909090909091,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
351,352,l,0.0,0.0,0,0,True,0.12727272727272726,0.05454545454545454,0.8181818181818182,0.0,0.0,0.0,0.0,0.0
352,353,l,0.0,0.0,0,0,True,0.2,0.09090909090909091,0.6727272727272727,0.0,0.0,0.0,0.0,0.0
353,354,l,0.0,0.0,0,0,True,0.12727272727272726,0.12727272727272726,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
354,355,r,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
355,356,m,0.0,0.0,0,0,True,0.4909090909090909,0.23636363636363636,0.23636363636363636,0.0,0.0,0.0,0.0,0.0
356,357,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,358,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,359,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,360,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,361,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,362,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,363,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,364,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,365,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
365,366,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
366,367,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,368,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,369,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,370,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,371,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,372,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
372,373,m,0.0,0.0,0,0,True,0.8909090909090909,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
373,374,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,375,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,376,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,377,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,378,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,379,l,0.0,0.0,0,0,True,0.0,0.0,0.9636363636363636,0.0,0.0,0.0,0.0,0.0
379,380,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
380,381,l,0.0,0.0,0,0,True,0.2727272727272727,0.0,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
381,382,l,0.0,0.0,0,0,True,0.45454545454545453,0.0,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
382,383,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,384,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,385,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,386,m,0.0,0.0,0,0,True,0.7818181818181819,0.2,0.0,0.0,0.0,0.0,0.0,0.0
386,387,m,0.0,0.0,0,0,True,0.6363636363636364,0.23636363636363636,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
387,388,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
388,389,m,0.0,0.0,0,0,True,0.8545454545454545,0.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
389,390,m,0.0,0.0,0,0,True,0.6,0.0,0.41818181818181815,0.0,0.0,0.0,0.0,0.0
390,391,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
391,392,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,393,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,394,m,0.0,0.0,0,0,True,0.8909090909090909,0.05454545454545454,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
394,395,m,0.0,0.0,0,0,True,0.8909090909090909,0.05454545454545454,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
395,396,m,0.0,0.0,0,0,True,0.8545454545454545,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0
396,397,m,0.0,0.0,0,0,True,0.7818181818181819,0.2,0.0,0.0,0.0,0.0,0.0,0.0
397,398,m,0.0,0.0,0,0,True,0.7454545454545455,0.2,0.0,0.0,0.0,0.0,0.0,0.0
398,399,m,0.0,0.0,0,0,True,0.8909090909090909,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
399,400,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,401,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,402,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,403,m,0.0,0.0,0,0,True,0.8909090909090909,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
403,404,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
404,405,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
405,406,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
406,407,l,0.0,0.0,0,0,True,0.2727272727272727,0.0,0.7090909090909091,0.0,0.0,0.0,0.0,0.0
407,408,l,0.0,0.0,0,0,True,0.23636363636363636,0.0,0.7454545454545455,0.0,0.0,0.0,0.0,0.0
408,409,l,0.0,0.0,0,0,True,0.05454545454545454,0.0,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
409,410,m,0.0,0.0,0,0,True,0.8181818181818182,0.0,0.2,0.0,0.0,0.0,0.0,0.0
410,411,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,412,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
412,413,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
413,414,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
414,415,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
415,416,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,417,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,418,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,419,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,420,m,0.0,0.0,0,0,True,0.7090909090909091,0.10909090909090909,0.2,0.0,0.0,0.0,0.0,0.0
420,421,r,0.0,0.0,0,0,True,0.3090909090909091,0.41818181818181815,0.2727272727272727,0.0,0.0,0.0,0.0,0.0
421,422,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,423,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,424,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,425,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,426,l,0.0,0.0,0,0,True,0.6727272727272727,0.0,0.3090909090909091,0.0,0.0,0.0,0.0,0.0
426,427,m,0.0,0.0,0,0,True,0.9636363636363636,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0
427,428,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,429,m,0.0,0.0,0,0,True,0.5272727272727272,0.0,0.4909090909090909,0.0,0.0,0.0,0.0,0.0
429,430,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
430,431,l,0.0,0.0,0,0,True,0.09090909090909091,0.0,0.9272727272727272,0.0,0.0,0.0,0.0,0.0
431,432,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
432,433,l,0.0,0.0,0,0,True,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0
433,434,l,0.0,0.0,0,0,True,0.09090909090909091,0.0,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
434,435,l,0.0,0.0,0,0,True,0.09090909090909091,0.0,0.8909090909090909,0.0,0.0,0.0,0.0,0.0
435,436,m,0.0,0.0,0,0,True,0.4909090909090909,0.0,0.5272727272727272,0.0,0.0,0.0,0.0,0.0
436,437,m,0.0,0.0,0,0,True,0.8181818181818182,0.0,0.16363636363636364,0.0,0.0,0.0,0.0,0.0
437,438,m,0.0,0.0,0,0,True,0.8545454545454545,0.0,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
438,439,m,0.0,0.0,0,0,True,0.9272727272727272,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
439,440,m,0.0,0.0,0,0,True,0.8181818181818182,0.05454545454545454,0.12727272727272726,0.0,0.0,0.0,0.0,0.0
440,441,m,0.0,0.0,0,0,True,0.8545454545454545,0.05454545454545454,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
441,442,m,0.0,0.0,0,0,True,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0
442,443,m,0.0,0.0,0,0,True,0.6727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
443,444,m,0.0,0.0,0,0,True,0.9272727272727272,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0
444,445,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,446,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,447,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,448,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,449,m,0.0,0.0,0,0,True,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,450,end,1,0.9818181818181818,55,54,True,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
