task_key,target_id,synset,asset_id,source_id_form,static_candidate,full_status
ObjectNavType/val/013259/raw_navigation_camera__0.mp4,Toilet|5|0,toilet.n.02,Toilet_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013264/raw_navigation_camera__0.mp4,ObjaTrashCan|5|3,ashcan.n.01,b7d1fd7cdd2b4c81b3c3fd9516a472ac,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013265/raw_navigation_camera__0.mp4,Bowl|2|28,bowl.n.03,Bowl_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013276/raw_navigation_camera__0.mp4,GarbageCan|6|2,ashcan.n.01,bin_16,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013276/raw_navigation_camera__0.mp4,ObjaTrashCan|5|0,ashcan.n.01,b1937273e63247c29080b87e250cdf03,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013278/raw_navigation_camera__0.mp4,AlarmClock|6|55,alarm_clock.n.01,RoboTHOR_alarm_clock_bajk_v,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013278/raw_navigation_camera__0.mp4,AlarmClock|7|63,alarm_clock.n.01,Alarm_Clock_23,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013278/raw_navigation_camera__0.mp4,AlarmClock|8|70,alarm_clock.n.01,Alarm_Clock_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013297/raw_navigation_camera__0.mp4,AlarmClock|2|39,alarm_clock.n.01,Alarm_Clock_16,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013298/raw_navigation_camera__0.mp4,ObjaMug|2|1,mug.n.04,9352c200537048eca281f2f48a8d25cf,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013312/raw_navigation_camera__0.mp4,Vase|6|12,vase.n.01,Vase_Tall_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013312/raw_navigation_camera__0.mp4,Vase|7|25,vase.n.01,Vase_Open_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013337/raw_navigation_camera__0.mp4,Sofa|7|1,sofa.n.01,Sofa_214_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013340/raw_navigation_camera__0.mp4,HousePlant|2|41,houseplant.n.01,Houseplant_10,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013340/raw_navigation_camera__0.mp4,HousePlant|7|27,houseplant.n.01,Houseplant_20,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013340/raw_navigation_camera__0.mp4,floor-house-plant|6|3|0,houseplant.n.01,Houseplant_16,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013351/raw_navigation_camera__0.mp4,Sofa|7|2,sofa.n.01,Sofa_221_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013352/raw_navigation_camera__0.mp4,Bowl|4|27,bowl.n.03,Bowl_20,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013352/raw_navigation_camera__0.mp4,Bowl|6|45,bowl.n.03,Bowl_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013352/raw_navigation_camera__0.mp4,Bowl|8|59,bowl.n.03,RoboTHOR_bowl_ai2_v,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013391/raw_navigation_camera__0.mp4,Laptop|3|24,laptop.n.01,Laptop_6,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013392/raw_navigation_camera__0.mp4,Bed|8|1,bed.n.01,Bed_14,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013392/raw_navigation_camera__0.mp4,double-pillow|7|1|0,bed.n.01,Bed_20,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013392/raw_navigation_camera__0.mp4,single-pillow|6|0|0,bed.n.01,Bed_10,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013393/raw_navigation_camera__0.mp4,Sofa|3|1,sofa.n.01,RoboTHOR_sofa_solsta,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013393/raw_navigation_camera__0.mp4,Sofa|4|0,sofa.n.01,Sofa_221_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013393/raw_navigation_camera__0.mp4,Sofa|8|2,sofa.n.01,Sofa_207_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013415/raw_navigation_camera__0.mp4,8|4,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013415/raw_navigation_camera__0.mp4,9|1,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013419/raw_navigation_camera__0.mp4,ObjaTrashCan|5|2,ashcan.n.01,e3a19a7e6faf47db98c2933f8484ed31,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013419/raw_navigation_camera__0.mp4,ObjaTrashCan|7|3,ashcan.n.01,e3a19a7e6faf47db98c2933f8484ed31,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013422/raw_navigation_camera__0.mp4,AlarmClock|4|8,alarm_clock.n.01,Alarm_Clock_17,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013422/raw_navigation_camera__0.mp4,AlarmClock|6|29,alarm_clock.n.01,Alarm_Clock_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013426/raw_navigation_camera__0.mp4,Apple|2|16,apple.n.01,Apple_20,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013436/raw_navigation_camera__0.mp4,television|7|0|1,television_receiver.n.01,Television_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013445/raw_navigation_camera__0.mp4,Toilet|2|2,toilet.n.02,Toilet_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013447/raw_navigation_camera__0.mp4,chair-diningtable-6|8|2|1,straight_chair.n.01,Chair_205_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013447/raw_navigation_camera__0.mp4,chair-diningtable-6|8|2|2,straight_chair.n.01,Chair_205_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013447/raw_navigation_camera__0.mp4,chair-diningtable-6|8|2|3,straight_chair.n.01,Chair_205_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013447/raw_navigation_camera__0.mp4,chair-diningtable-6|8|2|4,straight_chair.n.01,Chair_205_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013447/raw_navigation_camera__0.mp4,chair-diningtable-6|8|2|5,straight_chair.n.01,Chair_205_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013447/raw_navigation_camera__0.mp4,chair-diningtable|4|2|1,straight_chair.n.01,Chair_305_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013449/raw_navigation_camera__0.mp4,HousePlant|2|47,houseplant.n.01,Houseplant_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013449/raw_navigation_camera__0.mp4,HousePlant|6|20,houseplant.n.01,Houseplant_22,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013458/raw_navigation_camera__0.mp4,Laptop|6|29,laptop.n.01,Laptop_15,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013458/raw_navigation_camera__0.mp4,Laptop|9|63,laptop.n.01,Laptop_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013464/raw_navigation_camera__0.mp4,floor-house-plant|8|2|0,houseplant.n.01,Houseplant_17,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013489/raw_navigation_camera__0.mp4,ObjaBasketball|4|4,basketball.n.02,3b10cc22deea407eb5938065aacaa48b,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013527/raw_navigation_camera__0.mp4,HousePlant|3|19,houseplant.n.01,Houseplant_13,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013527/raw_navigation_camera__0.mp4,floor-house-plant|2|2|0,houseplant.n.01,Houseplant_29,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013529/raw_navigation_camera__0.mp4,ObjaTrashCan|2|4,ashcan.n.01,ba98818e981442bb9cda93fac2f97a46,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013549/raw_navigation_camera__0.mp4,ObjaTrashCan|5|2,ashcan.n.01,0a97a6e5c2894bfba2d347d333756b0e,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013623/raw_navigation_camera__0.mp4,AlarmClock|4|11,alarm_clock.n.01,Alarm_Clock_21,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013634/raw_navigation_camera__0.mp4,Vase|2|10,vase.n.01,Vase_Medium_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013639/raw_navigation_camera__0.mp4,Sofa|7|1,sofa.n.01,Sofa_201_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013641/raw_navigation_camera__0.mp4,Vase|6|55,vase.n.01,Vase_Tall_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013653/raw_navigation_camera__0.mp4,AlarmClock|4|5,alarm_clock.n.01,Alarm_Clock_18,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013668/raw_navigation_camera__0.mp4,Sofa|2|0,sofa.n.01,RoboTHOR_sofa_solsta,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013687/raw_navigation_camera__0.mp4,HousePlant|2|14,houseplant.n.01,Houseplant_19,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013699/raw_navigation_camera__0.mp4,Laptop|3|24,laptop.n.01,Laptop_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013699/raw_navigation_camera__0.mp4,Laptop|6|48,laptop.n.01,Laptop_23,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013708/raw_navigation_camera__0.mp4,Laptop|4|43,laptop.n.01,Laptop_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013708/raw_navigation_camera__0.mp4,Laptop|6|65,laptop.n.01,Laptop_4,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013708/raw_navigation_camera__0.mp4,Laptop|7|74,laptop.n.01,Laptop_4,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013708/raw_navigation_camera__0.mp4,Laptop|8|89,laptop.n.01,Laptop_8,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013727/raw_navigation_camera__0.mp4,AlarmClock|4|5,alarm_clock.n.01,Alarm_Clock_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013727/raw_navigation_camera__0.mp4,AlarmClock|6|27,alarm_clock.n.01,Alarm_Clock_14,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013731/raw_navigation_camera__0.mp4,Apple|2|9,apple.n.01,Apple_17,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013757/raw_navigation_camera__0.mp4,Apple|8|48,apple.n.01,Apple_18,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013761/raw_navigation_camera__0.mp4,4|7,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013761/raw_navigation_camera__0.mp4,8|7,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013761/raw_navigation_camera__0.mp4,television-sofa|3|0|2,television_receiver.n.01,Television_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013761/raw_navigation_camera__0.mp4,television|7|2|1,television_receiver.n.01,Television_11,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013807/raw_navigation_camera__0.mp4,ObjaMug|6|50,mug.n.04,f75fc256788c4e20983eb6693466b074,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013812/raw_navigation_camera__0.mp4,6|5,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013812/raw_navigation_camera__0.mp4,television|9|2|1,television_receiver.n.01,Television_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013818/raw_navigation_camera__0.mp4,ObjaTrashCan|3|3,ashcan.n.01,c0a78b0c02f046cbb770837cfd7d748f,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013819/raw_navigation_camera__0.mp4,GarbageCan|4|2,ashcan.n.01,bin_10,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013819/raw_navigation_camera__0.mp4,ObjaTrashCan|5|1,ashcan.n.01,8f933c82cacb4079bf699f9fe8c3c0d7,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013859/raw_navigation_camera__0.mp4,single-pillow|2|1|0,bed.n.01,Bed_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013886/raw_navigation_camera__0.mp4,Bed|4|1,bed.n.01,Bed_22,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013911/raw_navigation_camera__0.mp4,Sofa|3|1,sofa.n.01,RoboTHOR_sofa_solsta,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013923/raw_navigation_camera__0.mp4,4|6,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013923/raw_navigation_camera__0.mp4,7|6,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013923/raw_navigation_camera__0.mp4,television|3|2|1,television_receiver.n.01,Television_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013931/raw_navigation_camera__0.mp4,HousePlant|2|6,houseplant.n.01,Houseplant_12,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013931/raw_navigation_camera__0.mp4,HousePlant|4|29,houseplant.n.01,Houseplant_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013931/raw_navigation_camera__0.mp4,HousePlant|5|37,houseplant.n.01,RoboTHOR_houseplant_ai2_2_v,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013943/raw_navigation_camera__0.mp4,Bowl|6|28,bowl.n.03,Bowl_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013952/raw_navigation_camera__0.mp4,Toilet|2|4,toilet.n.02,Toilet_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013968/raw_navigation_camera__0.mp4,Apple|2|11,apple.n.01,Apple_10,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013975/raw_navigation_camera__0.mp4,Laptop|4|32,laptop.n.01,Laptop_6,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013980/raw_navigation_camera__0.mp4,Bed|6|1,bed.n.01,Bed_19,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/013980/raw_navigation_camera__0.mp4,double-pillow|4|1|0,bed.n.01,Bed_23,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014034/raw_navigation_camera__0.mp4,HousePlant|3|17,houseplant.n.01,Houseplant_4,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014034/raw_navigation_camera__0.mp4,HousePlant|8|58,houseplant.n.01,Houseplant_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014034/raw_navigation_camera__0.mp4,floor-house-plant|7|2|0,houseplant.n.01,Houseplant_29,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014044/raw_navigation_camera__0.mp4,ObjaGarbageCan|3|2,ashcan.n.01,251800fbef6a413ab88a6390950f5e4b,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014064/raw_navigation_camera__0.mp4,HousePlant|3|30,houseplant.n.01,Houseplant_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014064/raw_navigation_camera__0.mp4,HousePlant|8|85,houseplant.n.01,RoboTHOR_houseplant_ai2_2_v,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014064/raw_navigation_camera__0.mp4,floor-house-plant|7|4|0,houseplant.n.01,Houseplant_6,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014067/raw_navigation_camera__0.mp4,3|3,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014067/raw_navigation_camera__0.mp4,6|7,television_receiver.n.01,Television_25,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014067/raw_navigation_camera__0.mp4,television-sofa|4|0|2,television_receiver.n.01,Television_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014070/raw_navigation_camera__0.mp4,AlarmClock|6|38,alarm_clock.n.01,Alarm_Clock_9,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014122/raw_navigation_camera__0.mp4,Toilet|5|3,toilet.n.02,Toilet_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014129/raw_navigation_camera__0.mp4,chair-diningtable|4|2|1,straight_chair.n.01,Chair_210_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014168/raw_navigation_camera__0.mp4,Toilet|7|3,toilet.n.02,Toilet_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014172/raw_navigation_camera__0.mp4,Bowl|2|7,bowl.n.03,Bowl_6,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014172/raw_navigation_camera__0.mp4,Bowl|5|43,bowl.n.03,Bowl_21,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014172/raw_navigation_camera__0.mp4,Bowl|6|54,bowl.n.03,Bowl_2,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014234/raw_navigation_camera__0.mp4,SprayBottle|6|9,atomizer.n.01,Spray_Bottle_6,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014243/raw_navigation_camera__0.mp4,Apple|2|6,apple.n.01,Apple_7,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-2|2|3|1,straight_chair.n.01,Chair_227_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-2|2|3|2,straight_chair.n.01,Chair_227_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-2|6|1|1,straight_chair.n.01,Chair_215_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-2|6|1|2,straight_chair.n.01,Chair_215_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-5|7|2|1,straight_chair.n.01,Chair_307_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-5|7|2|2,straight_chair.n.01,Chair_307_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-5|7|2|3,straight_chair.n.01,Chair_307_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-5|7|2|4,straight_chair.n.01,Chair_307_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-6|3|1|1,straight_chair.n.01,Chair_311_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-6|3|1|2,straight_chair.n.01,Chair_311_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-6|3|1|3,straight_chair.n.01,Chair_311_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-6|3|1|4,straight_chair.n.01,Chair_311_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-6|3|1|5,straight_chair.n.01,Chair_311_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-7|8|1|1,straight_chair.n.01,Chair_007_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-7|8|1|2,straight_chair.n.01,Chair_007_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-7|8|1|3,straight_chair.n.01,Chair_007_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-7|8|1|4,straight_chair.n.01,Chair_007_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-7|8|1|5,straight_chair.n.01,Chair_007_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014263/raw_navigation_camera__0.mp4,chair-diningtable-7|8|1|6,straight_chair.n.01,Chair_007_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014286/raw_navigation_camera__0.mp4,GarbageCan|7|1,ashcan.n.01,bin_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014299/raw_navigation_camera__0.mp4,HousePlant|6|25,houseplant.n.01,Houseplant_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014299/raw_navigation_camera__0.mp4,floor-house-plant|8|3|0,houseplant.n.01,Houseplant_7,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014314/raw_navigation_camera__0.mp4,chair-diningtable-4|4|0|1,straight_chair.n.01,Chair_203_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014314/raw_navigation_camera__0.mp4,chair-diningtable-4|4|0|2,straight_chair.n.01,Chair_203_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014314/raw_navigation_camera__0.mp4,chair-diningtable-4|4|0|3,straight_chair.n.01,Chair_203_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014314/raw_navigation_camera__0.mp4,chair-diningtable-4|4|0|4,straight_chair.n.01,Chair_203_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014314/raw_navigation_camera__0.mp4,chair-diningtable|3|3|1,straight_chair.n.01,Chair_205_5,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014320/raw_navigation_camera__0.mp4,ObjaGarbageCan|7|3,ashcan.n.01,d7290a29dcdf433b9af6dd4b5a96da78,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014320/raw_navigation_camera__0.mp4,ObjaTrashCan|7|4,ashcan.n.01,7cce16ad3deb472086c9997e01884115,hex32_asset_id,True,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014326/raw_navigation_camera__0.mp4,HousePlant|6|7,houseplant.n.01,Houseplant_19,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014326/raw_navigation_camera__0.mp4,floor-house-plant|2|5|0,houseplant.n.01,Houseplant_17,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014330/raw_navigation_camera__0.mp4,Sofa|3|0,sofa.n.01,Sofa_223_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014397/raw_navigation_camera__0.mp4,Apple|2|22,apple.n.01,Apple_20,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014416/raw_navigation_camera__0.mp4,Bowl|2|7,bowl.n.03,Bowl_24,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014423/raw_navigation_camera__0.mp4,Sofa|4|1,sofa.n.01,Sofa_221_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014424/raw_navigation_camera__0.mp4,Vase|2|6,vase.n.01,Vase_Open_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014426/raw_navigation_camera__0.mp4,Sofa|3|1,sofa.n.01,RoboTHOR_sofa_vreta,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014446/raw_navigation_camera__0.mp4,SprayBottle|7|38,atomizer.n.01,Spray_Bottle_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014454/raw_navigation_camera__0.mp4,Bed|4|2,bed.n.01,Bed_4,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014454/raw_navigation_camera__0.mp4,double-pillow|6|0|0,bed.n.01,Bed_22,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014457/raw_navigation_camera__0.mp4,Vase|4|8,vase.n.01,Vase_Flat_3,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014457/raw_navigation_camera__0.mp4,Vase|6|22,vase.n.01,Vase_Medium_1,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
ObjectNavType/val/014490/raw_navigation_camera__0.mp4,Bowl|2|6,bowl.n.03,Bowl_21,other_asset_id,False,NOT_ATTEMPTED_AFTER_STOP
